Text,Summary
"সমস্ত জ্ঞান, সমস্ত সাহিত্যের উদ্দেশ্যে মানুষের অন্তরস্থ বিবেককে জাগিয়ে তোলা- নির্ভীক, তেজস্বী ও সবল করে তোলা। যদি জ্ঞান, উপদেশ, পুস্তক এবং সাহিত্য মানুষের অন্তরকে জাগাতে না পারে, তাকে চিন্তাশীল করে তুলতে না পারে, তাকে আত্মবোধ না দিতে পারে, তবে বুঝতে হবে তার পাষাণ প্রাণে সমস্ত জ্ঞান ব্যর্থ হয়েছে। বিবেকের জাগরণের নামই আত্মবোধ। বিবেক অপেক্ষা আরও একটি মহৎ জিনিস আছে, তার নাম প্রজ্ঞা। বিবেক মানুষকে প্রতারণা করে, প্রজ্ঞা কোনো সময় মানুষকে প্রতারণা করে না। প্রজ্ঞা দিবালোকের মতো উজ্জ্বল, তার দৃষ্টির সম্মুখে কুয়াশা নেই, সন্দেহ নেই। প্রজ্ঞা ধ্রুব সত্যকে দর্শন করে। যিনি এই প্রজ্ঞার সন্ধান পেয়েছেন তিনি পরম চেতনা লাভ করেছেন, তিনি মানুষের পরম শ্রদ্ধার্হ।","জ্ঞান ও সাহিত্যের উদ্দেশ্য মানুষের বিবেককে জাগ্রত করা, তাকে সাহসী, তেজস্বী ও সবল করে তোলা। প্রজ্ঞা বিবেক অপেক্ষাও মহৎ। প্রজ্ঞার মাধ্যমেই মানুষ প্রকৃত সত্যকে উপলব্ধি করতে পারে। আর প্রজ্ঞাবান ব্যক্তি সকলের শ্রদ্ধা লাভ করেন। 
"
"সমস্ত পৃথিবীর সঙ্গে ব্যবহার বন্ধ করিয়া, একঘরে হইয়া দুই বেলা দুই মুঠা ভাত বেশি করিয়া খাইয়া নিন্দ্রা নিলেই তো চলিবে না। সমস্ত পৃথিবীর সঙ্গে দেনা পাওনা করিয়া তবে আমরা মানুষ হইতে পারিব। যে জাতি তাহা না করিবে, বর্তমান কালে সে টিকিতে পারিবে না। তাই আমাদের দেশে চাষের ক্ষেতের ওপর সমস্ত পৃথিবীর জ্ঞানের আলো ফেলিবার দিন আসিয়াছে। আজ শুধু একলা চাষীর চাষ করিবার দিন নাই। আজ তাহার সঙ্গে বিদ্বানকে, বৈজ্ঞানিককে যোগ দিতে হইবে। আজ শুধু চাষীর লাঙ্গলের ফলার সঙ্গে আমাদের দেশের মাটির সংযোগ যথেষ্ট, সমস্ত দেশের বুদ্ধির সঙ্গে, বিদ্যার সঙ্গে, অধ্যবসায়ের সঙ্গে তাহার সংযোগ হওয়া চাই।
","বর্তমান বিশ্বায়নের যুগে গোটা পৃথিবীর সাথে আদান-প্রদানের মাধ্যমে নিজের দেশকে উন্নত করে তুলতে হবে। কৃষিক্ষেত্রেও জ্ঞান, বিজ্ঞান ও প্রযুক্তির প্রয়োগ ঘটাতে হবে। আজকের দিনে কৃষির সাথে কেবল মাটির সংযোগ যথেষ্ট নয়, এর পাশাপাশি বিদ্যা, বুদ্ধি এবং অধ্যবসায়ের সংযোগ অপরিহার্য। 
"
"সাধারণ মানুষ পুত্র পরিবারের সুখের জন্য হৃদয়ের রক্ত ঢালে, মহাপুরুষ মানুষের মঙ্গল তরে জীবন শোণিত প্রদান করেন। অন্যের জন্য জীবন ধারণে মানব জীবনের সর্বশ্রেষ্ঠ সার্থকতা, অন্যের মধ্যে ডুবিয়া ও মুছিয়া যাওয়া মানুষের পূর্ণানন্দময় পরিনাম। আত্ম লইয়া আমি তৃপ্ত নহি, জীবন আমার আর কাহাকেও নিবেদন করিতে চাই। কে আমার বাঞ্ছিতজন, কাহাকে আমার জীবন দিয়া জন্ম আমার সার্থক করিব? ক্ষুদ্র লইয়া আমি বাঁচিতে পারি না, নিজেই যে ভাঙ্গিয়া ও মুছিয়া যায়, তাহার মধ্যে ডুবিয়া আমার প্রাণের তৃষ্ণা মিটিতে পারে না। আমি চাই চিরসত্য ও চিরানন্দ, মরণে মহাজীবন। চাই সর্বাপেক্ষা মহৎ ও মধূর যে, আমার উৎস ও লক্ষ্য যে, সেই পরম পবিত্র মহামহীয়ান প্রভুর কাছেই সর্বস্ব আমার লুণ্ঠিত করি, তাঁহারই মধ্যে অস্তিত্ব আমার লুপ্ত করিয়া অক্ষয় আনন্দে মগ্ন হই।
",অন্যের আনন্দে নিজেকে বিলীন করে দিয়ে তৃপ্ত হয় মানবাত্মা। হৃদয়ের আকুতি তাই পরার্থে নিজ স্বার্থ বিসর্জন দিয়ে আত্মতৃপ্তি লাভ। 
"সাহিত্যের উদ্দেশ্য সকলকে আনন্দ দেওয়া, কারও মনোরঞ্জন করা নয়। এ দুয়ের ভিতর যে আকাশ-পাতাল প্রভেদ আছে, সেইটি ভুলে গেলেই লেখকেরা নিজে খেলা না করে পরের জন্যে খেলনা তৈরি করতে বসেন। সমাজের মনোরঞ্জন করতে গেলে সাহিত্য যে স্বধর্মচ্যুত হয়ে পড়ে, তার প্রমাণ বাংলাদেশে আজ দুর্লভ নয়। কাব্যের ঝুমঝুমি, বিজ্ঞানের ছুষিকাঠি, দর্শনের বেলুন, রাজনীতির রাঙালাঠি, ইতিহাসের ন্যাকড়ার পুতুল, নীতির টিনের ভেঁপু এবং ধর্মের জয়ঢাক-এইসব জিনিসে সাহিত্যের বাজার ছেয়ে গেছে। সাহিত্যরাজ্যে খেলনা পেয়ে পাঠকের মনতুষ্টি হতে পারে, কিন্তু তা গড়ে লেখকের মনতুষ্টি হতে পারে না।
","মনতুষ্টি ও মনোরঞ্জন এক নয়। বিপরীতমুখী মেরুতে এ দুটির অবস্থান। সাহিত্যিকদের কাজ পাঠকের মনতুষ্টি দায়ক সাহিত্য রচনা করা, সাময়িক মনোরঞ্জন নয়। নিম্নমানের সাহিত্য রচনার মাধ্যমে হয়ত ভানুমতির খেলার মত ক্ষণিকের আকর্ষণ পাওয়া যায়, সাহিত্যাকাশের মহৎ শিল্পী হওয়া যায় না
"
"স্বাধীন হবার জন্য যেমন সাধনার প্রয়োজন, তেমনি স্বাধীনতা রক্ষার জন্য প্রয়োজন সত্যনিষ্ঠা ও ন্যায়পরায়ণতার। সত্যের প্রতি শ্রদ্ধাবোধহীন জাতি যতই চেষ্টা করুক, তাহাদের আবেদন নিবেদনে ফল হয় না। যে জাতির অধিকাংশ ব্যক্তি মিথ্যাচারী, সেখানে দু-চার জন সত্যনিষ্ঠকে বহু বিড়ম্বনা সহ্য করতে হয়। দুর্ভোগ পোহাতে হয়। কিন্তু মানুষ জাতি হিসেবে মাথা তুলে দাঁড়াতে হলে, সে কষ্ট সহ্য না করে উপায় নেই।
","কঠোর সাধনার মাধ্যমে স্বাধীনতা অর্জন করতে হয়। আবার স্বাধীনতা রক্ষার জন্যও প্রয়োজন সত্যনিষ্ঠা এবং ন্যায়পরায়নতা। যে দেশে মিথ্যাচারীর সংখ্যা বেশি সে দেশে মুষ্টিমেয় সত্যনিষ্ঠকে অনেক যন্ত্রণা এবং দুর্ভোগ পোহাতে হয়। কিন্তু জাতিকে মর্যাদাবান করে তোলার জন্য এ দুর্ভোগ সহ্য না করে উপায় নেই। 
"
"মানুষের জীবনকে একটি দোতলা ঘরের সঙ্গে তুলনা করা যেতে পারে। জীবসত্তা সেই ঘরের নিচের তলা আর মানবসত্তা বা মনুষ্যত্ব ওপরের তলা। জীবসত্তার ঘর থেকে মানবসত্তার ঘরে উঠবার মই হচ্ছে শিক্ষা। শিক্ষাই আমাদের মানবসত্তার ঘরে নিয়ে যেতে পারে। অবশ্য জীবসত্তার ঘরেও সে কাজ করে; ক্ষুৎপিপাসার ব্যাপারটি মানবিক করে তোলা তার অন্যতম কাজ। কিন্তু তার আসল কাজ হচ্ছে মানুষকে মনুষ্যত্বলোকের সঙ্গে পরিচয় করিয়ে দেওয়া। অন্য কথায় শিক্ষার যেমন প্রয়োজনের দিক আছে, তেমনি অপ্রয়োজনের দিকও আছে; আর অপ্রয়োজনের দিকই তার শ্রেষ্ঠ দিক। সে শেখায় কী করে জীবনকে উপভোগ করতে হয়, কী করে মনের মালিক হয়ে অনুভূতি ও কল্পনার রস আস্বাদন করা যায়।
","মনুষ্যত্ববোধের কারণে মানুষ পৃথিবীর অন্যান্য প্রাণী থেকে আলাদা। মানুষের জীবসত্তা থেকে মানবসত্তা তথা মনুষ্যত্বে উত্তীর্ণ হওয়ার উপায় হলো শিক্ষা। শিক্ষাই মানুষকে মনুষ্যত্ববোধের সন্ধান দেয়, জীবনকে উপভোগ করতে শেখায় এবং হৃদয়কে আলোকিত করে। 
"
"তুমি যদি অতুল ঐশ্বর্যের অধিপতি হও, সিংহাসনে বসিয়া অনেকের ওপর প্রভুত্ব করো, লোকে তোমাকে মহারাজ চক্রবর্তী বড় মানুষ বলিয়া মহাসম্ভ্রমে সম্বোধন করিবে। কিন্তু তুমি যদি আসল মানুষ না হও, তবে মানুষ তোমায় কখনোই মানুষ বলিবে না। ধনে কি মানুষ বড় হয়? ধনের বড় মানুষ কখনোই মনের বড় মানুষ নহে, ধনের মানুষ মানুষ নয়, মনের মানুষই মানুষ। আমি ধন দেখিয়া তোমাকে সমাদর করিব না, জন দেখিয়া তোমাকে আদর করিব না, সিংহাসন দেখিয়া তোমায় সম্মান করিব না, বাহুল্যের জন্যে তোমার সম্মান করিব না- কেবল মন দেখিয়া তোমার পূজা করিব।
","অর্থ সম্পদ এবং ক্ষমতা মানুষের প্রকৃত মর্যাদা নির্ধারণ করতে পারে না। মানবিক গুণাবলি অর্জনের মাধ্যমেই মানুষ প্রকৃত মানুষ হয়ে ওঠে। মহৎ এবং হৃদয়বান হয়ে ওঠার মাধ্যমেই মানুষ অপরের শ্রদ্ধা, ভালোবাসা লাভ করে। ধন এবং ক্ষমতার বলে এ শ্রদ্ধা, ভালোবাসা লাভ করা যায় না।"
"মানুষের এক বড় সৃষ্টি তার সাহিত্য। তার বৈচিত্র্যময় জীবনের অন্তধারা দিয়ে মানুষ সাহিত্যের নানা শাখাকে রসে সমৃদ্ধ করে তুলেছে। যুগ যুগ ধরে মানুষের মনোরাজ্যের লীলা খেলার কল্পলোকের বিচিত্র সূর ধ্বনিত হয়েছে। সাহিত্য সৃষ্টির গোড়া মানুষের চিন্তারাজ্যের এই যাত্রা রুদ্ধ হতে পারে না। যেখানে যে মানুষের মধ্যে এই চিন্তার স্রোতে রুদ্ধ হয়ে এসেছে, সেখানে তার জীবনও স্থবির হয়ে এসেছে। গতিহীন যে সাহিত্যের সম্মুখে অগ্রসর হতে পারে না তার অকালমৃত্যু অনিবার্য।","সাহিত্য মানুষের এক অনিন্দ্য সুন্দর সৃষ্টি। যুগ যুগ ধরে সাহিত্য মানুষের মনকে অবলম্বন করে হয়ে উঠেছে সমৃদ্ধ। মনের স্বাভাবিক গতি যদি রুদ্ধ হয় তবে সেই মনের মৃত্যু ঘটে। আর রূদ্ধ হওয়া মনে সাহিত্য তার খোরাক খুঁজে পায় না। 
"
"তবে কি সাহিত্যের উদ্দেশ্য লোককে শিক্ষা দেওয়া? অবশ্য নয়। কেননা কবির মতিগতি শিক্ষকের মতিগতির সম্পূর্ণ বিপরীত। স্কুল না বন্ধ হলে যে খেলার সময় আসে না, এ তো সকলেরই জানা কথা। কিন্তু সাহিত্য রচনা যে আত্মার লীলা, এ কথা শিক্ষকেরা স্বীকার করতে প্রস্তুত নন। সুতরাং শিক্ষা ও সাহিত্যের ধর্মকর্ম যে এক নয়, এ সত্যটি একটু স্পষ্ট করে দেখিয়ে দেওয়া আবশ্যক। প্রথমত শিক্ষা হচ্ছে সেই বস্তু যা লোকে নিতান্ত অনিচ্ছা সত্ত্বেও গলধঃকরণ করতে বাধ্য হয়, অপর পক্ষে কাব্যরস লোকে শুধু স্বেচ্ছায় নয় সানন্দে পান করে, কেননা শাস্ত্রমতে সে রস অমৃত। দ্বিতীয়ত শিক্ষার উদ্দেশ্য হচ্ছে মানুষের মনকে বিশ্বের খবর জানানো, সাহিত্যের উদ্দেশ্য মানুষের মনকে জাগানো, কাব্য যে সংবাদপত্র নয়, একথা সকলেই জানেন। তৃতীয়ত অপরের মনের অভাব পূর্ণ করবার উদ্দেশ্যেই শিক্ষকের হস্তে শিক্ষা জন্মলাভ করছে, কিন্তু কবির নিজের মনের পরিপূর্ণতা হতেই সাহিত্যের উৎপত্তি।
","প্রাতিষ্ঠানিক শিক্ষা কিংবা সংবাদপত্রের উদ্দেশ্য থেকে সম্পূর্ণ ভিন্ন উদ্দেশ্য সাধন করে সাহিত্য। একান্ত বাধ্য হয়ে মানুষ শিক্ষকের কাছ থেকে শিক্ষাগ্রহণ করে, কিন্তু সাহিত্যের কাছ থেকে সে প্রত্যাশা করে আনন্দ। শিক্ষা সংবাদপত্র মানুষকে তথ্য দিয়ে থাকে অপরদিকে সাহিত্য মানুষের হৃদয়কে জাগ্রত করে। শিক্ষক যেখানে অন্যের মনের ক্ষুধা নিবারণের জন্য ব্যস্ত থাকেন, কবি সেখানে আপন মনের খেয়ালে কাব্য রস সৃষ্টি করেন।"
"সুখ প্রতিদিনের সামগ্রী, আনন্দ প্রত্যহের অতীত। সুখ শরীরের কোথাও পাছে ধুলা লাগে বলিয়া সংকুচিত। আনন্দ ধুলায় গড়াগড়ি দিয়া নিখিলের সঙ্গে আপনার ব্যবধান ভাঙিয়া চুরমার করিয়া দেয়। এইজন্য সুখের পক্ষে ধুলা হেয়, আনন্দের পক্ষে ধুলা ভূষণ। সুখ কিছু হারায় বলিয়া ভীত। আনন্দ যথাসর্বস্ব বিতরণ করিয়া পরিতৃপ্তি। এইজন্যে সুখের পক্ষে রিক্ততা দারিদ্র্য, আনন্দের পক্ষে দারিদ্র্যই ঐশ্বর্য। সুখ ব্যবস্থার বন্ধনের মধ্যে আপনার শ্রীটুকুকে সতর্কভাবে রক্ষা করে। আনন্দ সংসারের মুক্তির মধ্যে আপন সৌন্দর্যকে উদারভাবে প্রকাশ করে। এইজন্য সুখ বাহিরের নিয়মের মধ্যে বদ্ধ, আনন্দ সে বন্ধন ছিন্ন করিয়া আপনার নিয়ম আপনি সৃষ্টি করে। সুখ সুধাটুকুর জন্য তাকাইয়া বসিয়া থাকে। আনন্দ-দুঃখের বিষয়কে অনায়াসে পরিপাক করিয়া ফেলে। এইজন্য কেবল ভালোটুকুর দিকেই সুখের পক্ষপাত- তার আনন্দের পক্ষে ভালোমন্দ দুই-ই সমান।
","সুখ এবং আনন্দ মানব মনের দুটি ভিন্ন অবস্থার বহিঃপ্রকাশ। ইন্দ্রিয়জ প্রাপ্তি এবং ভোগের মধ্যে সুখ সীমাবদ্ধ। কিন্তু আনন্দ ইন্দ্রিয়জ সুখ অতিক্রান্ত হৃদয়ের ভিন্নতর এক উপলব্ধি। সুখ কেবল ভালোকে গ্রহণ করে। অন্যদিকে আনন্দের কাছে ভালো-মন্দ উভয়ই সমান। 
"
"সুখ দুঃখের অভাব মাত্র। আর সুখের নিরপেক্ষ অস্তিত্বই যদি স্বীকার করা যায়, তাহাতেই বা কী দেখা যায় ? ধরো, সুখও আছে, দুঃখও আছে। কিন্তু সুখের তীব্রতা নাই। দুঃখের তীব্রতা আছে। সুখ যত স্থায়ী হয়, তত কমে; দুঃখ যত থাকে, তত বাড়ে। এমনকী অতিরিক্ত সুখ দুঃখ হইয়া দাঁড়ায়, দুঃখকে সুখ হইতে কখনও দেখা যায় না। সংসারে চাহিয়া দেখো, শোক, হিংসা, ঈর্ষা আর পরিতাপ সবই দুখঃময়; যৌবনের স্বাধীনতা দুঃখের তৎকালীন অভাবমাত্র। ধনমান প্রায় সুখের আশা দেয়; কিন্তু আনে দুঃখ, স্নেহ, দয়া ও মমতা। ইহারা অধিকাংশ দুঃখেরই মূল। জ্ঞান-ধর্ম তাহারা তো অন্তদৃষ্টির প্রসার বাড়াইয়া অনুভূতির তীক্ষ্মতা জন্মাইয়া দুঃখভোগেরই সুবিধা করিয়া দেয়। যে জ্ঞানী, যে ধার্মিক তাহার দুঃখভোগ শক্তি অধিক। তাহার দুঃখও অধিক। মানুষেরই তো দুঃখ, কাঠ-পাথরের আবার দুঃখ কী ?
","মানুষের জীবনে সুখ-দুঃখ উভয়ই আছে। সুখের তীব্রতা না থাকলেও দুঃখের অনুভূতি অত্যন্ত তীব্র। সংসারে সকল কিছুই দুঃখময়। অনেকে মনে করে বিত্তে অপরিসীম সুখ। কিন্তু বিত্তের সুখ মানুষের দুঃখকে আরো বাড়িয়ে দেয়। ধার্মিক এবং জ্ঞানী ব্যক্তির দুঃখানুভূতি সাধারণ মানুষ অপেক্ষা তীক্ষ্ম। 
"
"যদি লোকধর্মের কাছে সত্যধর্মকে না ঠেলিব, যদি ঘরের কাছে ঘরের মানুষকে বলি দিতে না পারিব, তবে আমার রক্তের মধ্যে বহু যুগের যে শিক্ষা তাহা কী করিতে আছে। জান তোমরা? যেদিন অযোধ্যার লোকেরা সীতাকে বিসর্জন দিবার দাবি করিয়াছিল তাহার মধ্যে আমিও যে ছিলাম। আর সেই বিসর্জনের গৌরবের যুগে যুগে যাহারা গান করিয়া আসিয়াছে আমিও যে তাহাদের মধ্যে একজন। আর, আমিও তো সেদিন লোকরঞ্জনের জন্য স্ত্রী পরিত্যাগের গুণ বর্ণনা করিয়া মাসিকপত্রে প্রবন্ধ লিখিয়াছি। বুকের রক্ত দিয়ে যে একদিন দ্বিতীয় সীতাবিসর্জনের কাহিনী লিখিতে হইবে সে কথা কে জানিত।
","সংস্কারে আচ্ছন্ন হলে মানুষের বিবেক লোপ পায়। সীতা বিসর্জনের মতো অযৌক্তিক দাবির পুনরাবৃত্তি তাদের কাছে মহিমাময় বলেই মনে হয়। সত্য অন্বেষণ না করে কাজ করলে পরিণামে তাকে অনেক মূল্য দিতে হয়। 
"
"সাহিত্যজগতে যাঁদের খেলা করবার প্রবৃত্তি আছে, সাহস আছে, ক্ষমতা আছে, মানুষের নয়ন-মন আকর্ষণ করবার সুযোগ বিশেষ করে তাদের কপালেই ঘটে। মানুষ যে খেলা দেখতে ভালোবাসে তার পরিচয় তো আমরা এই জড় সমাজেও নিত্য পাই। টাউনহলে বক্তৃতা শুনতেই বা কজন যায় আর গড়ের মাঠে ফুটবল খেলা দেখতেই বা কজন যায়। অথচ এ কথাও সত্য যে, টাউনহলে বক্তৃতার উদ্দেশ্য অতি মহৎ, আর গড়ের মাঠের খেলোয়াড়দের ছোটাছুটি, দৌড়াদৌড়ি আগাগোড়া অর্থশূন্য এবং উদ্দেশ্যবিহীন। আসল কথা এই যে, মানুষের দেহমনের সকল প্রকার ক্রিয়ার মধ্যে ক্রীড়া শ্রেষ্ঠ, কেননা তা উদ্দেশ্যহীন। মানুষ যখন খেলা করে, তখন সে এক আনন্দ ব্যতীত অন্য কোনো ফলের আকাক্সক্ষা রাখে না। যে খেলার ভিতর আনন্দ নেই কিন্তু উপরি পাওয়ার আশা আছে, তার নাম খেলা নয়, জুয়াখেলা এবং যেহেতু খেলার আনন্দ নিরর্থক অর্থাৎ অর্থগত নয়, সে কারণ তা কারও নিজস্ব হতে পারে না। এ আনন্দে সকলেরই অধিকার সমান।
","মানুষ সাহিত্যের কাছ থেকে ব্যক্তিগত ফল প্রাপ্তির চেয়ে অনির্বচনীয় আনন্দ উপভোগ করতে চায়। যার দক্ষতা আছে এ খেলায় সেই দর্শক মনোরঞ্জনের সফলতা লাভ করে। সাহিত্য ও খেলায় মধ্যে ব্যক্তিগত লাভলাভের প্রশ্ন জড়িত নেই বলেই আনন্দে সবারই অধিকার আছে। 
"
"পথ-পার্শ্বের-ধর্ম-অট্টালিকা আজ পড় পড় হইয়াছে, তাহাকে ভাঙ্গিয়া ফেলিয়া দেওয়াই আমাদের ধর্ম, ঐ জীর্ণ অট্টালিকা চাপা পড়িয়া বহু মানবের বহু মৃত্যুর কারণ হইতে পারে। যে-ঘর আমাদের আশ্রয় দান করিয়াছে, তাহা যদি সংস্কারাতীত হইয়া আমাদের মাথায় পড়িবার উপক্রম করে, তাহাকে ভাঙিয়া নতুন করিয়া গড়িবার দুঃসাহস আছে এক তরুণেরই। খোদার দেওয়া এই পৃথিবীর নিয়ামত হইতে যে নিজেকে বঞ্চিত রখিল, সে যত মোনাজাতই করুক, খোদা তাহা কবুল করিবেন না। খোদা হাত দিয়াছেন বেহেশত ও বেহেশতি চিজ অর্জন করিয়া লইবার জন্য, ভিখারীর মতো হাত তুলিয়া ভিক্ষা করিবার জন্য নয়। আমাদের পৃথিবী আমরা আমাদের মনের মতো করিয়া গড়িয়া লইব। ইহাই হউক তরুণের সাধনা।
",এক কালে ধর্ম মানুষের কল্যাণে এলেও এখন সময়ের আবর্তে সেই ধর্ম উপযোগিতা হারিয়ে মানুষের মৃত্যুর কারণ হয়ে দাঁড়িয়েছে। করুণা লাভের প্রত্যাশা না করে তরুণদেরই এই মৃতপ্রায় ব্যাবস্থাকে পাল্টে দিয়ে নিজেদের বাসযোগ্য পৃথিবী গড়ে নিতে হবে। 
"মানুষের জীবনে ভাষার স্থান যে কত বড়ো তা আমরা খুব কমই ভেবে থাকি। আমরা যেমন খাইদাই ওঠা বসা করি ও হেঁটে বেড়াই, তেমনি সমাজজীবন চালু রাখবার জন্যে কথা বলি, নানা বিষযে নানা ভাবে। মানুষের সঙ্গে মানুষের সামাজিকতা বজায় রাখতে হলে তার প্রধান উপায় কথা বলা, মুখ খোলা, আওয়াজ করা। একে অন্যের সঙ্গে, সম্বন্ধ যেমনই হোক না কেন-শত্রুতার কি ভালোবাসার, চেনা কি অচেনার, বন্ধুত্বের কিংবা মৌখিক আলাপ-পরিচয়ের, মানুষের সঙ্গে মানুষের যেকোনো সম্বন্ধ স্থাপন করতে গেলেই মানুষ মাত্রকেই মুখ খুলতে হয়, কতগুলো আওয়াজ করতে হয়। সে আওয়াজ বা ধ্বনিগুলোর একমাত্র শর্ত হচ্ছে যে সেগুলো অর্থবোধক হওয়া চাই। অর্থহীন ধ্বনিও অবশ্য মানুষ করতে পারে কিন্তু তাতে সমাজজীবন চলে না।
","অর্থপূর্ণ ধ্বনি সমষ্টি মানুষের ভাষা। যার সাহায্যে সে এই পৃথিবীতে মানুষে মানুষে সম্পর্ক স্থাপন করতে পেরেছে। 
"
"সমাজের কাজ কেবল টিকে থাকার সুবিধা দেওয়া নয়, মানুষকে বড় করে তোলা, বিকশিত জীবনের জন্য মানুষের জীবনে আগ্রহ জাগিয়ে দেওয়া। স্বল্পপ্রাণ, স্থূল বুদ্ধি ও জবরদস্তিপ্রিয় মানুষে সংসার পরিপূর্ণ। তাদের কাজ নিজের জীবনকে সার্থক ও সুন্দর করে তোলা, অপরের সার্থকতার পথে অন্তরায় সৃষ্টি করা। প্রেম ও সৌন্দর্যের স্পর্শ লাভ করে নি বলে এরা নিষ্ঠুর ও বিকৃত বুদ্ধির। এদের একমাত্র দেবতা অহংকার। পারিবারিক অহংকার, জাতিগত অহংকার-এসবের নিশান উড়ানোই এদের কাজ।
",ভালো-মন্দ মানুষ নিয়েই সমাজ গঠিত। যারা মন্দ তাদের মধ্যে অহংকার রিপু প্রবল। এর ফলে সমাজে উন্নতি হয় বিঘ্নিত। তাদের প্রেমহীন নিষ্ঠুর আচরণ অশান্তির সৃষ্টি করে। এদেরকে উন্নত জীবনে ফিরিয়ে আনা সমাজের কাজ।
"ধনে কি মানুষ বড় হয়? ধনের বড় মানুষ কখনোই মনের বড় মানুষ নহে; ধনের মানুষ মানুষ নহে, মনের মানুষই মানুষ। আমি ধন লইয়া তোমাকে সমাদর করিব না, জন দেখিয়া তোমাদের আদর করিব না, সিংহাসন দেখিয়া তোমায় সম্মান করিব না, বাহুবলের জন্যে তোমার সম্ভ্রম করিব না; কেবল মন দেখিয়া তোমার পূজা করিব। তুমি যদি স্বয়ং অমানুষ হও, অথচ দ-ধর হইয়া আমাকে দ-করণে উদ্যত হও, তথাপি আমি দ-ভয়ে কদাচ দ-বৎ করিব না। কিন্তু তুমি যদি পবিত্র চিত্তে সাধুভাবে ভিক্ষার ঝুলি ধারণ করিয়া আগমন কর, তবে তোমার দর্শনমাত্রই তৎক্ষণাৎ আমি ধূলিধুসরিত হইয়া পদতলে প্রণত হইব। অতএব যদি মানুষ হইবার অভিলাষ থাকে, তবে মনকে বিমল করো ও সরল হও।
","ধন, জন, শক্তি এবং ক্ষমতা মানুষের প্রকৃত পরিচয়ের নির্ণায়ক নয়। যে ব্যক্তি উদার এবং মহৎ সে-ই প্রকৃত মানুষ। মানুষ তার মনের পবিত্রতা এবং সরলতার মাধ্যমেই সকলের শ্রদ্ধাভাজন হয়ে ওঠে। 
"
"অনেকে বলে, স্ত্রীলোকদের উচ্চশিক্ষার প্রয়োজন নাই। মেয়েরা চর্ব্যচোষ্য রাঁধিতে পারে, বিবিধ প্রকার সেলাই করিতে পারে, দুই-চারিখানা উপন্যাস পাঠ করিতে পারে, ইহাই যথেষ্ট। আর বেশি আবশ্যক নাই। কিন্তু ডাক্তার বলেন যে, আবশ্যক আছে, যেহেতু মাতার দোষ-গুণ লাইয়া পুত্রগণ ধরাধামে অবতীর্ণ হয়। এইজন্য দেখা যায় যে, আমাদের দেশে অনেক বালক শিক্ষকের বেত্রতাড়নায় কণ্ঠস্থ বিদ্যার জোরে এফ.এ.বি.এ পাস হয় বটে কিন্তু বালকের মনটা তাহার মাতার সহিত রান্নাঘরেই ঘুরিতে থাকে। তাহাদের বিদ্যার পরীক্ষায় এ কথার সত্যতার উপলব্ধি হইতে পারে।
","মেয়েদের উচ্চ শিক্ষার বিরোধিতা করে অনেকই রান্নাবান্না গৃহকত্রী ও সামান্য শিক্ষার কথা বলে থাকে। কিন্তু সন্তানকে প্রকৃত শিক্ষায় শিক্ষিত করতে হলে মাকেও উচ্চ শিক্ষাগ্রহণ করতে হবে। 
"
"জীবনের একটি প্রধান লক্ষণ হাসি ও আনন্দ। যার প্রত্যেক কাজে আনন্দ স্ফূর্তি তার চেয়ে সুখী আর কেউ নয়। জীবনে যে পুরোপুরি আনন্দ ভোগ করতে জানে আামি তাকে বরণ করি। স্থূল দৈনন্দিন কাজের ভেতর সে এমন একটা কিছুর সন্ধান পেয়েছে যা তার নিজের জীবনকে সুন্দর ও শোভনীয় করেছে এবং পারিপার্শ্বিক দশ জনের জীবনকে উপভোগ্য করে তুলেছে। এই যে এমন একটা জীবনের সন্ধান যার ফলে সংসারকে মরুভূমি বোধ না হয়ে ফুলবাগান বলে মনে হয়। সে সন্ধান সকলের মেলে না। যার মেলে সে পরম ভাগ্যবান। এরূপ লোকের সংখ্যা যেখানে বেশি সেখান থেকে কলুষ বর্বরতা আপনাআপনি দূরে পালায়। সেখানে প্রেম, পবিত্রতা সর্বদা বিরাজ করে।
","সংসারের প্রত্যেকটি কাজের মধ্যে আমাদের আনন্দ খুঁজে নিতে হবে। যে হাসি আনন্দে নিজের জীবনকে ভরিয়ে তুলতে পারে সে জগৎটাকেও আনন্দময় করে তোলে। এ রকম মানুষই পৃথিবীকে পাপ পঙ্কিলতা মুক্ত করে প্রেমময় করে তোলে। 
"
